torch.compile disabled in this fork runtime path.
Using PyTorch SDPA attention backend.
GPU: NVIDIA RTX 4000 Ada Generation Laptop GPU
GPU VRAM: 12.0 GB
GPU CC: 8.9
GPU profile: ada-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
Vocab size: 8,192
Dataset: tinystories
Muon compute dtype: torch.bfloat16 (matching AMP dtype)
Using cached autotune candidate: batch_size=8, checkpointing=off.
Attention backend: sdpa
torch.compile: disabled
Trying train candidate: batch_size=8, activation_checkpointing=disabled
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 1, 'n_embd': 384, 'window_pattern': 'SSSL', 'attention_backend': 'sdpa', 'use_activation_checkpointing': False, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 3,145,728
  lm_head                 : 3,145,728
  transformer_matrices    : 9,437,280
  scalars                 : 12
  total                   : 18,874,476
Estimated FLOPs per token: 1.132468e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.012215 | lrm: 0.00 | dt: 852ms | tok/sec: 38,460 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011978 | lrm: 0.00 | dt: 470ms | tok/sec: 69,670 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011896 | lrm: 0.00 | dt: 473ms | tok/sec: 69,285 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011858 | lrm: 0.00 | dt: 470ms | tok/sec: 69,746 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011905 | lrm: 0.00 | dt: 470ms | tok/sec: 69,694 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011911 | lrm: 0.00 | dt: 472ms | tok/sec: 69,408 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011890 | lrm: 0.00 | dt: 471ms | tok/sec: 69,558 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011872 | lrm: 0.00 | dt: 472ms | tok/sec: 69,399 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011864 | lrm: 0.00 | dt: 474ms | tok/sec: 69,147 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011866 | lrm: 0.00 | dt: 471ms | tok/sec: 69,501 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011882 | lrm: 0.00 | dt: 469ms | tok/sec: 69,902 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011860 | lrm: 0.00 | dt: 473ms | tok/sec: 69,348 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 9.011873 | lrm: 0.08 | dt: 470ms | tok/sec: 69,722 | mfu: n/a | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.004846 | lrm: 0.16 | dt: 472ms | tok/sec: 69,359 | mfu: n/a | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 8.982428 | lrm: 0.24 | dt: 475ms | tok/sec: 68,991 | mfu: n/a | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 8.924780 | lrm: 0.31 | dt: 472ms | tok/sec: 69,434 | mfu: n/a | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 8.808901 | lrm: 0.39 | dt: 472ms | tok/sec: 69,457 | mfu: n/a | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 8.601466 | lrm: 0.47 | dt: 471ms | tok/sec: 69,567 | mfu: n/a | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 8.314607 | lrm: 0.55 | dt: 470ms | tok/sec: 69,687 | mfu: n/a | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 7.992035 | lrm: 0.63 | dt: 471ms | tok/sec: 69,544 | mfu: n/a | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 7.637087 | lrm: 0.71 | dt: 471ms | tok/sec: 69,607 | mfu: n/a | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 7.270720 | lrm: 0.79 | dt: 471ms | tok/sec: 69,632 | mfu: n/a | epoch: 1 | remaining: 295s    
step 00022 (1.7%) | loss: 6.937937 | lrm: 0.86 | dt: 470ms | tok/sec: 69,772 | mfu: n/a | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 6.648412 | lrm: 0.94 | dt: 471ms | tok/sec: 69,635 | mfu: n/a | epoch: 1 | remaining: 294s    
step 00024 (2.0%) | loss: 6.380771 | lrm: 1.00 | dt: 471ms | tok/sec: 69,544 | mfu: n/a | epoch: 1 | remaining: 293s    
step 00025 (2.2%) | loss: 6.154943 | lrm: 1.00 | dt: 471ms | tok/sec: 69,547 | mfu: n/a | epoch: 1 | remaining: 293s    
step 00026 (2.4%) | loss: 5.953571 | lrm: 1.00 | dt: 470ms | tok/sec: 69,750 | mfu: n/a | epoch: 1 | remaining: 292s    
step 00027 (2.5%) | loss: 5.750514 | lrm: 1.00 | dt: 474ms | tok/sec: 69,085 | mfu: n/a | epoch: 1 | remaining: 292s    
step 00028 (2.7%) | loss: 5.571432 | lrm: 1.00 | dt: 477ms | tok/sec: 68,688 | mfu: n/a | epoch: 1 | remaining: 292s    
step 00283 (42.9%) | loss: 1.866749 | lrm: 1.00 | dt: 477ms | tok/sec: 68,712 | mfu: n/a | epoch: 1 | remaining: 171s    
step 00284 (43.1%) | loss: 1.848159 | lrm: 1.00 | dt: 478ms | tok/sec: 68,533 | mfu: n/a | epoch: 1 | remaining: 170s    
step 00285 (43.2%) | loss: 1.847620 | lrm: 1.00 | dt: 476ms | tok/sec: 68,890 | mfu: n/a | epoch: 1 | remaining: 170s    
step 00286 (43.4%) | loss: 1.856853 | lrm: 1.00 | dt: 478ms | tok/sec: 68,607 | mfu: n/a | epoch: 1 | remaining: 169s    
step 00287 (43.5%) | loss: 1.851625 | lrm: 1.00 | dt: 475ms | tok/sec: 68,986 | mfu: n/a | epoch: 1 | remaining: 169s    
step 00288 (43.7%) | loss: 1.852889 | lrm: 1.00 | dt: 475ms | tok/sec: 68,998 | mfu: n/a | epoch: 1 | remaining: 168s    
step 00289 (43.8%) | loss: 1.856031 | lrm: 1.00 | dt: 474ms | tok/sec: 69,132 | mfu: n/a | epoch: 1 | remaining: 168s    
step 00290 (44.0%) | loss: 1.851355 | lrm: 1.00 | dt: 477ms | tok/sec: 68,674 | mfu: n/a | epoch: 1 | remaining: 168s    
step 00291 (44.2%) | loss: 1.846311 | lrm: 1.00 | dt: 474ms | tok/sec: 69,102 | mfu: n/a | epoch: 1 | remaining: 167s    
step 00292 (44.3%) | loss: 1.853391 | lrm: 1.00 | dt: 474ms | tok/sec: 69,094 | mfu: n/a | epoch: 1 | remaining: 167s    
step 00293 (44.5%) | loss: 1.853718 | lrm: 1.00 | dt: 475ms | tok/sec: 69,011 | mfu: n/a | epoch: 1 | remaining: 166s    
step 00294 (44.6%) | loss: 1.855473 | lrm: 1.00 | dt: 475ms | tok/sec: 68,948 | mfu: n/a | epoch: 1 | remaining: 166s    
step 00295 (44.8%) | loss: 1.859688 | lrm: 1.00 | dt: 474ms | tok/sec: 69,085 | mfu: n/a | epoch: 1 | remaining: 165s    
step 00296 (45.0%) | loss: 1.856716 | lrm: 1.00 | dt: 475ms | tok/sec: 69,028 | mfu: n/a | epoch: 1 | remaining: 165s    
step 00297 (45.1%) | loss: 1.858883 | lrm: 1.00 | dt: 475ms | tok/sec: 68,996 | mfu: n/a | epoch: 1 | remaining: 164s    
step 00298 (45.3%) | loss: 1.853644 | lrm: 1.00 | dt: 476ms | tok/sec: 68,831 | mfu: n/a | epoch: 1 | remaining: 164s    
step 00299 (45.4%) | loss: 1.850441 | lrm: 1.00 | dt: 475ms | tok/sec: 68,936 | mfu: n/a | epoch: 1 | remaining: 163s    
step 00300 (45.6%) | loss: 1.848780 | lrm: 1.00 | dt: 475ms | tok/sec: 69,056 | mfu: n/a | epoch: 1 | remaining: 163s    
step 00301 (45.7%) | loss: 1.855640 | lrm: 1.00 | dt: 477ms | tok/sec: 68,723 | mfu: n/a | epoch: 1 | remaining: 162s    
step 00302 (45.9%) | loss: 1.852278 | lrm: 1.00 | dt: 477ms | tok/sec: 68,667 | mfu: n/a | epoch: 1 | remaining: 162s    
step 00303 (46.1%) | loss: 1.854144 | lrm: 1.00 | dt: 477ms | tok/sec: 68,631 | mfu: n/a | epoch: 1 | remaining: 161s    
step 00304 (46.2%) | loss: 1.855770 | lrm: 1.00 | dt: 477ms | tok/sec: 68,742 | mfu: n/a | epoch: 1 | remaining: 161s    
step 00305 (46.4%) | loss: 1.855958 | lrm: 1.00 | dt: 475ms | tok/sec: 68,993 | mfu: n/a | epoch: 1 | remaining: 160s    
step 00306 (46.5%) | loss: 1.859623 | lrm: 1.00 | dt: 479ms | tok/sec: 68,470 | mfu: n/a | epoch: 1 | remaining: 160s    
step 00307 (46.7%) | loss: 1.856556 | lrm: 1.00 | dt: 474ms | tok/sec: 69,172 | mfu: n/a | epoch: 1 | remaining: 159s    
step 00308 (46.9%) | loss: 1.850642 | lrm: 1.00 | dt: 477ms | tok/sec: 68,738 | mfu: n/a | epoch: 1 | remaining: 159s    
step 00309 (47.0%) | loss: 1.850305 | lrm: 1.00 | dt: 474ms | tok/sec: 69,094 | mfu: n/a | epoch: 1 | remaining: 158s    
step 00310 (47.2%) | loss: 1.840986 | lrm: 1.00 | dt: 475ms | tok/sec: 69,038 | mfu: n/a | epoch: 1 | remaining: 158s    
step 00311 (47.3%) | loss: 1.844336 | lrm: 1.00 | dt: 476ms | tok/sec: 68,829 | mfu: n/a | epoch: 1 | remaining: 158s    
step 00312 (47.5%) | loss: 1.849722 | lrm: 1.00 | dt: 474ms | tok/sec: 69,081 | mfu: n/a | epoch: 1 | remaining: 157s    
step 00313 (47.6%) | loss: 1.840278 | lrm: 1.00 | dt: 477ms | tok/sec: 68,692 | mfu: n/a | epoch: 1 | remaining: 157s    
step 00314 (47.8%) | loss: 1.845721 | lrm: 1.00 | dt: 478ms | tok/sec: 68,576 | mfu: n/a | epoch: 1 | remaining: 156s    
step 00315 (48.0%) | loss: 1.841355 | lrm: 1.00 | dt: 477ms | tok/sec: 68,630 | mfu: n/a | epoch: 1 | remaining: 156s    
step 00316 (48.1%) | loss: 1.833331 | lrm: 1.00 | dt: 477ms | tok/sec: 68,689 | mfu: n/a | epoch: 1 | remaining: 155s    
step 00317 (48.3%) | loss: 1.837987 | lrm: 1.00 | dt: 475ms | tok/sec: 69,022 | mfu: n/a | epoch: 1 | remaining: 155s    
step 00318 (48.4%) | loss: 1.830789 | lrm: 1.00 | dt: 475ms | tok/sec: 68,981 | mfu: n/a | epoch: 1 | remaining: 154s    
step 00319 (48.6%) | loss: 1.828650 | lrm: 1.00 | dt: 475ms | tok/sec: 68,962 | mfu: n/a | epoch: 1 | remaining: 154s    
step 00320 (48.8%) | loss: 1.837272 | lrm: 1.00 | dt: 474ms | tok/sec: 69,161 | mfu: n/a | epoch: 1 | remaining: 153s    
step 00321 (48.9%) | loss: 1.832815 | lrm: 1.00 | dt: 475ms | tok/sec: 69,020 | mfu: n/a | epoch: 1 | remaining: 153s    
step 00322 (49.1%) | loss: 1.826478 | lrm: 1.00 | dt: 473ms | tok/sec: 69,344 | mfu: n/a | epoch: 1 | remaining: 152s    
step 00323 (49.2%) | loss: 1.837840 | lrm: 1.00 | dt: 478ms | tok/sec: 68,508 | mfu: n/a | epoch: 1 | remaining: 152s    
step 00324 (49.4%) | loss: 1.830404 | lrm: 1.00 | dt: 473ms | tok/sec: 69,343 | mfu: n/a | epoch: 1 | remaining: 151s    
step 00325 (49.6%) | loss: 1.829330 | lrm: 1.00 | dt: 479ms | tok/sec: 68,435 | mfu: n/a | epoch: 1 | remaining: 151s    
step 00326 (49.7%) | loss: 1.835773 | lrm: 1.00 | dt: 471ms | tok/sec: 69,569 | mfu: n/a | epoch: 1 | remaining: 150s    
step 00327 (49.9%) | loss: 1.830072 | lrm: 1.00 | dt: 473ms | tok/sec: 69,322 | mfu: n/a | epoch: 1 | remaining: 150s    
step 00328 (50.0%) | loss: 1.834419 | lrm: 1.00 | dt: 477ms | tok/sec: 68,678 | mfu: n/a | epoch: 1 | remaining: 149s    
step 00329 (50.2%) | loss: 1.830668 | lrm: 1.00 | dt: 474ms | tok/sec: 69,142 | mfu: n/a | epoch: 1 | remaining: 149s    
step 00330 (50.3%) | loss: 1.833409 | lrm: 1.00 | dt: 473ms | tok/sec: 69,345 | mfu: n/a | epoch: 1 | remaining: 149s    
step 00331 (50.5%) | loss: 1.842570 | lrm: 1.00 | dt: 472ms | tok/sec: 69,387 | mfu: n/a | epoch: 1 | remaining: 148s    
step 00332 (50.7%) | loss: 1.845211 | lrm: 1.00 | dt: 474ms | tok/sec: 69,100 | mfu: n/a | epoch: 1 | remaining: 148s    
step 00333 (50.8%) | loss: 1.835933 | lrm: 1.00 | dt: 473ms | tok/sec: 69,265 | mfu: n/a | epoch: 1 | remaining: 147s    
step 00334 (51.0%) | loss: 1.834592 | lrm: 1.00 | dt: 476ms | tok/sec: 68,791 | mfu: n/a | epoch: 1 | remaining: 147s    
step 00335 (51.1%) | loss: 1.829726 | lrm: 1.00 | dt: 472ms | tok/sec: 69,430 | mfu: n/a | epoch: 1 | remaining: 146s    
step 00336 (51.3%) | loss: 1.831762 | lrm: 1.00 | dt: 473ms | tok/sec: 69,212 | mfu: n/a | epoch: 1 | remaining: 146s    
step 00337 (51.4%) | loss: 1.831921 | lrm: 1.00 | dt: 475ms | tok/sec: 69,005 | mfu: n/a | epoch: 1 | remaining: 145s    
step 00338 (51.6%) | loss: 1.830834 | lrm: 1.00 | dt: 472ms | tok/sec: 69,391 | mfu: n/a | epoch: 1 | remaining: 145s    
step 00339 (51.8%) | loss: 1.836985 | lrm: 1.00 | dt: 476ms | tok/sec: 68,796 | mfu: n/a | epoch: 1 | remaining: 144s    
step 00340 (51.9%) | loss: 1.836928 | lrm: 1.00 | dt: 474ms | tok/sec: 69,077 | mfu: n/a | epoch: 1 | remaining: 144s    
step 00341 (52.1%) | loss: 1.815414 | lrm: 1.00 | dt: 473ms | tok/sec: 69,345 | mfu: n/a | epoch: 1 | remaining: 143s    
step 00342 (52.2%) | loss: 1.819066 | lrm: 1.00 | dt: 474ms | tok/sec: 69,202 | mfu: n/a | epoch: 1 | remaining: 143s    
step 00343 (52.4%) | loss: 1.820277 | lrm: 1.00 | dt: 472ms | tok/sec: 69,375 | mfu: n/a | epoch: 1 | remaining: 142s    
step 00344 (52.6%) | loss: 1.809012 | lrm: 1.00 | dt: 478ms | tok/sec: 68,617 | mfu: n/a | epoch: 1 | remaining: 142s    
step 00345 (52.7%) | loss: 1.809512 | lrm: 1.00 | dt: 477ms | tok/sec: 68,684 | mfu: n/a | epoch: 1 | remaining: 141s    
step 00346 (52.9%) | loss: 1.821310 | lrm: 1.00 | dt: 475ms | tok/sec: 68,999 | mfu: n/a | epoch: 1 | remaining: 141s    
step 00347 (53.0%) | loss: 1.821562 | lrm: 1.00 | dt: 474ms | tok/sec: 69,158 | mfu: n/a | epoch: 1 | remaining: 140s    
step 00348 (53.2%) | loss: 1.812800 | lrm: 1.00 | dt: 472ms | tok/sec: 69,401 | mfu: n/a | epoch: 1 | remaining: 140s    
step 00349 (53.3%) | loss: 1.819536 | lrm: 1.00 | dt: 473ms | tok/sec: 69,276 | mfu: n/a | epoch: 1 | remaining: 139s    
step 00350 (53.5%) | loss: 1.805752 | lrm: 1.00 | dt: 474ms | tok/sec: 69,147 | mfu: n/a | epoch: 1 | remaining: 139s    
step 00351 (53.7%) | loss: 1.810751 | lrm: 1.00 | dt: 472ms | tok/sec: 69,426 | mfu: n/a | epoch: 1 | remaining: 139s    
step 00352 (53.8%) | loss: 1.796765 | lrm: 1.00 | dt: 471ms | tok/sec: 69,592 | mfu: n/a | epoch: 1 | remaining: 138s    
step 00353 (54.0%) | loss: 1.793675 | lrm: 1.00 | dt: 476ms | tok/sec: 68,881 | mfu: n/a | epoch: 1 | remaining: 138s    
step 00354 (54.1%) | loss: 1.793877 | lrm: 1.00 | dt: 475ms | tok/sec: 69,010 | mfu: n/a | epoch: 1 | remaining: 137s    
step 00355 (54.3%) | loss: 1.788081 | lrm: 1.00 | dt: 474ms | tok/sec: 69,164 | mfu: n/a | epoch: 1 | remaining: 137s    
step 00356 (54.4%) | loss: 1.790795 | lrm: 1.00 | dt: 473ms | tok/sec: 69,289 | mfu: n/a | epoch: 1 | remaining: 136s    
step 00357 (54.6%) | loss: 1.794435 | lrm: 1.00 | dt: 477ms | tok/sec: 68,656 | mfu: n/a | epoch: 1 | remaining: 136s    
step 00358 (54.8%) | loss: 1.788348 | lrm: 1.00 | dt: 478ms | tok/sec: 68,540 | mfu: n/a | epoch: 1 | remaining: 135s    
step 00359 (54.9%) | loss: 1.792126 | lrm: 1.00 | dt: 475ms | tok/sec: 68,932 | mfu: n/a | epoch: 1 | remaining: 135s    
step 00360 (55.1%) | loss: 1.801695 | lrm: 1.00 | dt: 479ms | tok/sec: 68,357 | mfu: n/a | epoch: 1 | remaining: 134s    
step 00361 (55.2%) | loss: 1.802286 | lrm: 1.00 | dt: 476ms | tok/sec: 68,791 | mfu: n/a | epoch: 1 | remaining: 134s    
step 00362 (55.4%) | loss: 1.807670 | lrm: 0.99 | dt: 476ms | tok/sec: 68,820 | mfu: n/a | epoch: 1 | remaining: 133s    
step 00363 (55.6%) | loss: 1.809252 | lrm: 0.99 | dt: 478ms | tok/sec: 68,580 | mfu: n/a | epoch: 1 | remaining: 133s    
step 00364 (55.7%) | loss: 1.802902 | lrm: 0.99 | dt: 473ms | tok/sec: 69,339 | mfu: n/a | epoch: 1 | remaining: 132s    
step 00365 (55.9%) | loss: 1.808864 | lrm: 0.98 | dt: 469ms | tok/sec: 69,822 | mfu: n/a | epoch: 1 | remaining: 132s    
step 00366 (56.0%) | loss: 1.800302 | lrm: 0.98 | dt: 477ms | tok/sec: 68,747 | mfu: n/a | epoch: 1 | remaining: 131s    
step 00367 (56.2%) | loss: 1.788707 | lrm: 0.98 | dt: 475ms | tok/sec: 68,923 | mfu: n/a | epoch: 1 | remaining: 131s    
step 00368 (56.4%) | loss: 1.789981 | lrm: 0.97 | dt: 476ms | tok/sec: 68,888 | mfu: n/a | epoch: 1 | remaining: 130s    
step 00369 (56.5%) | loss: 1.780563 | lrm: 0.97 | dt: 479ms | tok/sec: 68,451 | mfu: n/a | epoch: 1 | remaining: 130s    
step 00370 (56.7%) | loss: 1.778700 | lrm: 0.97 | dt: 478ms | tok/sec: 68,611 | mfu: n/a | epoch: 1 | remaining: 130s    
step 00371 (56.8%) | loss: 1.785220 | lrm: 0.96 | dt: 471ms | tok/sec: 69,569 | mfu: n/a | epoch: 1 | remaining: 129s    
step 00372 (57.0%) | loss: 1.790000 | lrm: 0.96 | dt: 475ms | tok/sec: 69,009 | mfu: n/a | epoch: 1 | remaining: 129s    
step 00373 (57.1%) | loss: 1.789650 | lrm: 0.96 | dt: 475ms | tok/sec: 68,980 | mfu: n/a | epoch: 1 | remaining: 128s    
step 00374 (57.3%) | loss: 1.789825 | lrm: 0.95 | dt: 474ms | tok/sec: 69,141 | mfu: n/a | epoch: 1 | remaining: 128s    
step 00375 (57.5%) | loss: 1.777315 | lrm: 0.95 | dt: 472ms | tok/sec: 69,368 | mfu: n/a | epoch: 1 | remaining: 127s    
step 00376 (57.6%) | loss: 1.792097 | lrm: 0.95 | dt: 474ms | tok/sec: 69,176 | mfu: n/a | epoch: 1 | remaining: 127s    
step 00377 (57.8%) | loss: 1.777118 | lrm: 0.94 | dt: 474ms | tok/sec: 69,154 | mfu: n/a | epoch: 1 | remaining: 126s    
step 00378 (57.9%) | loss: 1.783724 | lrm: 0.94 | dt: 474ms | tok/sec: 69,119 | mfu: n/a | epoch: 1 | remaining: 126s    
step 00379 (58.1%) | loss: 1.784806 | lrm: 0.94 | dt: 474ms | tok/sec: 69,077 | mfu: n/a | epoch: 1 | remaining: 125s    
step 00380 (58.2%) | loss: 1.779537 | lrm: 0.94 | dt: 476ms | tok/sec: 68,829 | mfu: n/a | epoch: 1 | remaining: 125s    
step 00381 (58.4%) | loss: 1.788472 | lrm: 0.93 | dt: 473ms | tok/sec: 69,289 | mfu: n/a | epoch: 1 | remaining: 124s    
step 00382 (58.6%) | loss: 1.790176 | lrm: 0.93 | dt: 472ms | tok/sec: 69,449 | mfu: n/a | epoch: 1 | remaining: 124s    
step 00383 (58.7%) | loss: 1.778401 | lrm: 0.93 | dt: 473ms | tok/sec: 69,283 | mfu: n/a | epoch: 1 | remaining: 123s    
step 00384 (58.9%) | loss: 1.784957 | lrm: 0.92 | dt: 471ms | tok/sec: 69,606 | mfu: n/a | epoch: 1 | remaining: 123s    
step 00385 (59.0%) | loss: 1.798991 | lrm: 0.92 | dt: 472ms | tok/sec: 69,484 | mfu: n/a | epoch: 1 | remaining: 122s    
step 00386 (59.2%) | loss: 1.791389 | lrm: 0.92 | dt: 471ms | tok/sec: 69,521 | mfu: n/a | epoch: 1 | remaining: 122s    
step 00387 (59.4%) | loss: 1.796024 | lrm: 0.91 | dt: 476ms | tok/sec: 68,836 | mfu: n/a | epoch: 1 | remaining: 121s    
step 00388 (59.5%) | loss: 1.787383 | lrm: 0.91 | dt: 475ms | tok/sec: 69,026 | mfu: n/a | epoch: 1 | remaining: 121s    
step 00389 (59.7%) | loss: 1.787321 | lrm: 0.91 | dt: 479ms | tok/sec: 68,368 | mfu: n/a | epoch: 1 | remaining: 121s    
step 00390 (59.8%) | loss: 1.790368 | lrm: 0.90 | dt: 472ms | tok/sec: 69,456 | mfu: n/a | epoch: 1 | remaining: 120s    
step 00391 (60.0%) | loss: 1.778290 | lrm: 0.90 | dt: 472ms | tok/sec: 69,399 | mfu: n/a | epoch: 1 | remaining: 120s    
step 00392 (60.1%) | loss: 1.778008 | lrm: 0.90 | dt: 474ms | tok/sec: 69,130 | mfu: n/a | epoch: 1 | remaining: 119s    
step 00393 (60.3%) | loss: 1.777223 | lrm: 0.89 | dt: 473ms | tok/sec: 69,335 | mfu: n/a | epoch: 1 | remaining: 119s    
step 00394 (60.5%) | loss: 1.771415 | lrm: 0.89 | dt: 474ms | tok/sec: 69,088 | mfu: n/a | epoch: 1 | remaining: 118s    
step 00395 (60.6%) | loss: 1.784174 | lrm: 0.89 | dt: 477ms | tok/sec: 68,731 | mfu: n/a | epoch: 1 | remaining: 118s    
step 00396 (60.8%) | loss: 1.782708 | lrm: 0.88 | dt: 470ms | tok/sec: 69,734 | mfu: n/a | epoch: 1 | remaining: 117s    
step 00397 (60.9%) | loss: 1.772697 | lrm: 0.88 | dt: 472ms | tok/sec: 69,398 | mfu: n/a | epoch: 1 | remaining: 117s    
step 00398 (61.1%) | loss: 1.771483 | lrm: 0.88 | dt: 471ms | tok/sec: 69,600 | mfu: n/a | epoch: 1 | remaining: 116s    
step 00399 (61.2%) | loss: 1.766407 | lrm: 0.88 | dt: 473ms | tok/sec: 69,339 | mfu: n/a | epoch: 1 | remaining: 116s    
step 00400 (61.4%) | loss: 1.771588 | lrm: 0.87 | dt: 475ms | tok/sec: 69,007 | mfu: n/a | epoch: 1 | remaining: 115s    
step 00401 (61.6%) | loss: 1.774388 | lrm: 0.87 | dt: 472ms | tok/sec: 69,364 | mfu: n/a | epoch: 1 | remaining: 115s    
step 00402 (61.7%) | loss: 1.766791 | lrm: 0.87 | dt: 472ms | tok/sec: 69,366 | mfu: n/a | epoch: 1 | remaining: 114s    
step 00403 (61.9%) | loss: 1.764719 | lrm: 0.86 | dt: 472ms | tok/sec: 69,363 | mfu: n/a | epoch: 1 | remaining: 114s    
step 00404 (62.0%) | loss: 1.763533 | lrm: 0.86 | dt: 472ms | tok/sec: 69,399 | mfu: n/a | epoch: 1 | remaining: 113s    
step 00405 (62.2%) | loss: 1.761839 | lrm: 0.86 | dt: 471ms | tok/sec: 69,622 | mfu: n/a | epoch: 1 | remaining: 113s    
step 00406 (62.3%) | loss: 1.775066 | lrm: 0.85 | dt: 473ms | tok/sec: 69,237 | mfu: n/a | epoch: 1 | remaining: 112s    
step 00407 (62.5%) | loss: 1.769678 | lrm: 0.85 | dt: 472ms | tok/sec: 69,429 | mfu: n/a | epoch: 1 | remaining: 112s    
step 00408 (62.7%) | loss: 1.759460 | lrm: 0.85 | dt: 475ms | tok/sec: 69,049 | mfu: n/a | epoch: 1 | remaining: 112s    
step 00409 (62.8%) | loss: 1.764900 | lrm: 0.84 | dt: 472ms | tok/sec: 69,366 | mfu: n/a | epoch: 1 | remaining: 111s    
step 00410 (63.0%) | loss: 1.759038 | lrm: 0.84 | dt: 472ms | tok/sec: 69,441 | mfu: n/a | epoch: 1 | remaining: 111s    
step 00411 (63.1%) | loss: 1.755968 | lrm: 0.84 | dt: 473ms | tok/sec: 69,256 | mfu: n/a | epoch: 1 | remaining: 110s    
step 00412 (63.3%) | loss: 1.759367 | lrm: 0.83 | dt: 476ms | tok/sec: 68,844 | mfu: n/a | epoch: 1 | remaining: 110s    
step 00413 (63.5%) | loss: 1.753858 | lrm: 0.83 | dt: 472ms | tok/sec: 69,371 | mfu: n/a | epoch: 1 | remaining: 109s    
step 00414 (63.6%) | loss: 1.762294 | lrm: 0.83 | dt: 473ms | tok/sec: 69,317 | mfu: n/a | epoch: 1 | remaining: 109s    
step 00415 (63.8%) | loss: 1.756580 | lrm: 0.82 | dt: 470ms | tok/sec: 69,757 | mfu: n/a | epoch: 1 | remaining: 108s    
step 00416 (63.9%) | loss: 1.748342 | lrm: 0.82 | dt: 472ms | tok/sec: 69,458 | mfu: n/a | epoch: 1 | remaining: 108s    
step 00417 (64.1%) | loss: 1.744520 | lrm: 0.82 | dt: 472ms | tok/sec: 69,445 | mfu: n/a | epoch: 1 | remaining: 107s    
step 00418 (64.2%) | loss: 1.743929 | lrm: 0.82 | dt: 473ms | tok/sec: 69,258 | mfu: n/a | epoch: 1 | remaining: 107s    
step 00419 (64.4%) | loss: 1.730569 | lrm: 0.81 | dt: 477ms | tok/sec: 68,660 | mfu: n/a | epoch: 1 | remaining: 106s    
step 00420 (64.6%) | loss: 1.730015 | lrm: 0.81 | dt: 475ms | tok/sec: 68,916 | mfu: n/a | epoch: 1 | remaining: 106s    
step 00421 (64.7%) | loss: 1.717707 | lrm: 0.81 | dt: 472ms | tok/sec: 69,496 | mfu: n/a | epoch: 1 | remaining: 105s    
step 00422 (64.9%) | loss: 1.716635 | lrm: 0.80 | dt: 473ms | tok/sec: 69,288 | mfu: n/a | epoch: 1 | remaining: 105s    
step 00423 (65.0%) | loss: 1.714315 | lrm: 0.80 | dt: 472ms | tok/sec: 69,433 | mfu: n/a | epoch: 1 | remaining: 104s    
step 00424 (65.2%) | loss: 1.713419 | lrm: 0.80 | dt: 476ms | tok/sec: 68,814 | mfu: n/a | epoch: 1 | remaining: 104s    
step 00425 (65.3%) | loss: 1.716796 | lrm: 0.79 | dt: 478ms | tok/sec: 68,589 | mfu: n/a | epoch: 1 | remaining: 103s    
step 00426 (65.5%) | loss: 1.731011 | lrm: 0.79 | dt: 474ms | tok/sec: 69,131 | mfu: n/a | epoch: 1 | remaining: 103s    
step 00427 (65.7%) | loss: 1.722394 | lrm: 0.79 | dt: 474ms | tok/sec: 69,120 | mfu: n/a | epoch: 1 | remaining: 103s    
